compound_id,n_measurements,n_batches,pKD_mean,pKD_std,pKD_min,pKD_max,pKD_range
UNC-AH-03-007F,1,1,4.2903262604247745,,4.2903262604247745,4.2903262604247745,0.0
CF-5-43,1,1,3.688405643695129,,3.688405643695129,3.688405643695129,0.0
CSC058941942,1,1,2.6632179030718977,,2.6632179030718977,2.6632179030718977,0.0
CF-6-71,1,1,2.801475735722711,,2.801475735722711,2.801475735722711,0.0
CF-5-326,1,1,3.7874366745534807,,3.7874366745534807,3.7874366745534807,0.0
CF-2-102,1,1,-0.4931510078333014,,-0.4931510078333014,-0.4931510078333014,0.0
CF-3-218,1,1,4.421420542635395,,4.421420542635395,4.421420542635395,0.0
CF-5-214,1,1,2.7351495806351505,,2.7351495806351505,2.7351495806351505,0.0
CF-3-115,1,1,-0.2061285716660828,,-0.2061285716660828,-0.2061285716660828,0.0
UNC-ZDG-83-10,1,1,2.1662590093075287,,2.1662590093075287,2.1662590093075287,0.0
PV-001947635354,1,1,5.410595987519684,,5.410595987519684,5.410595987519684,0.0
UNC-AH-03-036B1,1,1,3.462757889561096,,3.462757889561096,3.462757889561096,0.0
CF-2-59,1,1,3.192561848302839,,3.192561848302839,3.192561848302839,0.0
CF-5-210,1,1,1.4546364538054941,,1.4546364538054941,1.4546364538054941,0.0
UNC-AH-3-082F,1,1,-0.3512424167746999,,-0.3512424167746999,-0.3512424167746999,0.0
CF-5-121,1,1,3.6647889062743415,,3.6647889062743415,3.6647889062743415,0.0
CSC092748935,1,1,2.8918054430954547,,2.8918054430954547,2.8918054430954547,0.0
CF-4-60,1,1,,,,,
CSSS00116250816,1,1,-0.1597404341189702,,-0.1597404341189702,-0.1597404341189702,0.0
CF-3-174,1,1,2.4576188387314937,,2.4576188387314937,2.4576188387314937,0.0
CF-2-275,1,1,3.9474597641234253,,3.9474597641234253,3.9474597641234253,0.0
CF-5-66,1,1,3.7440594147577095,,3.7440594147577095,3.7440594147577095,0.0
CF-2-103,1,1,-0.604841704977382,,-0.604841704977382,-0.604841704977382,0.0
CSC059103632,1,1,3.084612883654523,,3.084612883654523,3.084612883654523,0.0
UNC-ZDG-81-9,1,1,2.2463453231450545,,2.2463453231450545,2.2463453231450545,0.0
UNC-AH-02-089C,1,1,,,,,
CF-3-02,1,1,,,,,
CF-6-18,1,1,3.0034290795694254,,3.0034290795694254,3.0034290795694254,0.0
CF-2-219,1,1,-0.430623419961011,,-0.430623419961011,-0.430623419961011,0.0
CF-2-166,1,1,3.803894826018496,,3.803894826018496,3.803894826018496,0.0
CF-2-189,1,1,3.3141345151245174,,3.3141345151245174,3.3141345151245174,0.0
CF-9-52,1,1,4.171644416867206,,4.171644416867206,4.171644416867206,0.0
1000062067,1,1,2.890109975118567,,2.890109975118567,2.890109975118567,0.0
CF-2-256,1,1,3.2752771606229643,,3.2752771606229643,3.2752771606229643,0.0
Z30413424,1,1,4.632212694927379,,4.632212694927379,4.632212694927379,0.0
CF-5-285,1,1,2.63749889816459,,2.63749889816459,2.63749889816459,0.0
CF-3-128,1,1,,,,,
CF-8-39(20210617),1,1,-1.776248547310539,,-1.776248547310539,-1.776248547310539,0.0
CF-8-12,1,1,-0.3848420540685103,,-0.3848420540685103,-0.3848420540685103,0.0
CF-2-63,1,1,2.5304679649542203,,2.5304679649542203,2.5304679649542203,0.0
CSC027038643,1,1,,,,,
CF-5-224,1,1,7.845176953228508,,7.845176953228508,7.845176953228508,0.0
CF-9-15,1,1,5.523303240561287,,5.523303240561287,5.523303240561287,0.0
CF-2-17,1,1,,,,,
CF-2-74,1,1,2.9334055225206086,,2.9334055225206086,2.9334055225206086,0.0
CSC027618503,1,1,3.6084474788971517,,3.6084474788971517,3.6084474788971517,0.0
UNC-ZDG-84-2,1,1,3.0928316101425466,,3.0928316101425466,3.0928316101425466,0.0
CF-5-56,1,1,2.7152978275945525,,2.7152978275945525,2.7152978275945525,0.0
UNC-AH-02-071A-1(20210617),1,1,-1.766671025806667,,-1.766671025806667,-1.766671025806667,0.0
CF-2-200,1,1,0.6983577589329186,,0.6983577589329186,0.6983577589329186,0.0
CF-6-84,1,1,3.1238749940488555,,3.1238749940488555,3.1238749940488555,0.0
CSC152087239,1,1,3.65472881150282,,3.65472881150282,3.65472881150282,0.0
CSC026921212,1,1,3.2348554996929377,,3.2348554996929377,3.2348554996929377,0.0
CF-5-108,1,1,4.222407030313694,,4.222407030313694,4.222407030313694,0.0
CF-2-58,1,1,2.8348142975541957,,2.8348142975541957,2.8348142975541957,0.0
CF-9-16,1,1,3.641810053150411,,3.641810053150411,3.641810053150411,0.0
CF-2-178,1,1,2.473066459538685,,2.473066459538685,2.473066459538685,0.0
CF-10-065,1,1,0.6955934447483199,,0.6955934447483199,0.6955934447483199,0.0
MCULE-8604496727,1,1,3.310568349324776,,3.310568349324776,3.310568349324776,0.0
CF-5-255,1,1,3.0838174983438638,,3.0838174983438638,3.0838174983438638,0.0
UNC-AH-02-018,1,1,3.0585060478203503,,3.0585060478203503,3.0585060478203503,0.0
CSSS00026569111,1,1,-0.3313896487195598,,-0.3313896487195598,-0.3313896487195598,0.0
CF-3-45,1,1,,,,,
CF-4-41,1,1,,,,,
CF-4-76,1,1,2.456297949103429,,2.456297949103429,2.456297949103429,0.0
CF-9-01,1,1,3.7681099843888313,,3.7681099843888313,3.7681099843888313,0.0
CF-3-214,1,1,7.228757050962009,,7.228757050962009,7.228757050962009,0.0
CF-7-30,1,1,,,,,
CF-4-65,1,1,,,,,
CF-4-91,1,1,6.835589555203509,,6.835589555203509,6.835589555203509,0.0
Z1022559214,1,1,4.276069537699163,,4.276069537699163,4.276069537699163,0.0
CF-2-249,1,1,4.804585228623758,,4.804585228623758,4.804585228623758,0.0
CF-6-60,1,1,4.963840894440575,,4.963840894440575,4.963840894440575,0.0
CF-2-111,1,1,2.8364806538058462,,2.8364806538058462,2.8364806538058462,0.0
CF-4-11,1,1,,,,,
CSC026537382,1,1,,,,,
CSSS00026459049,1,1,3.275022635709718,,3.275022635709718,3.275022635709718,0.0
CSC027458366,1,1,3.5815985632642535,,3.5815985632642535,3.5815985632642535,0.0
CSC106192597,1,1,2.8242928102257663,,2.8242928102257663,2.8242928102257663,0.0
Z1039649380,1,1,4.521712246106737,,4.521712246106737,4.521712246106737,0.0
CF-3-194,1,1,3.7280051077743286,,3.7280051077743286,3.7280051077743286,0.0
CSC026692485,1,1,2.772424149133697,,2.772424149133697,2.772424149133697,0.0
CF-5-12,1,1,2.3581813499730906,,2.3581813499730906,2.3581813499730906,0.0
CF-9-48,1,1,4.2904496715931195,,4.2904496715931195,4.2904496715931195,0.0
UNC-AH-03-021J,1,1,3.7428897614413583,,3.7428897614413583,3.7428897614413583,0.0
CF-2-247,1,1,2.976404849396127,,2.976404849396127,2.976404849396127,0.0
CF-3-29,1,1,2.4596361957657886,,2.4596361957657886,2.4596361957657886,0.0
MCULE-5025460582,1,1,3.4074643152030393,,3.4074643152030393,3.4074643152030393,0.0
CSSS00138524389,1,1,-0.10219951852116274,,-0.10219951852116274,-0.10219951852116274,0.0
CSC027665728,1,1,2.826296235846108,,2.826296235846108,2.826296235846108,0.0
CSC026394861,1,1,3.1803458027380898,,3.1803458027380898,3.1803458027380898,0.0
CF-3-206,1,1,3.6412513585946957,,3.6412513585946957,3.6412513585946957,0.0
CF-2-73,1,1,,,,,
UNC-AH-03-007I,1,1,3.2319892292455417,,3.2319892292455417,3.2319892292455417,0.0
CF-2-221,1,1,1.9396212538485034,,1.9396212538485034,1.9396212538485034,0.0
Z1039648538,1,1,4.506568544762004,,4.506568544762004,4.506568544762004,0.0
CF-3-36,1,1,2.854285936588499,,2.854285936588499,2.854285936588499,0.0
CF-3-187,1,1,4.739605809480063,,4.739605809480063,4.739605809480063,0.0
UNC-ZDG-194-17,1,1,4.278652818469431,,4.278652818469431,4.278652818469431,0.0
CF-8-19,1,1,3.8105468174645254,,3.8105468174645254,3.8105468174645254,0.0
CF-10-048,1,1,4.681843180479196,,4.681843180479196,4.681843180479196,0.0
CF-6-58,1,1,2.4999093384117446,,2.4999093384117446,2.4999093384117446,0.0
CF-5-35,1,1,3.831003955944396,,3.831003955944396,3.831003955944396,0.0
CF-6-34,1,1,2.966159494693724,,2.966159494693724,2.966159494693724,0.0
UNC-AH-02-071C2,1,1,,,,,
CSC026871243,1,1,3.4673186306982227,,3.4673186306982227,3.4673186306982227,0.0
CF-4-131,1,1,,,,,
CF-2-141,1,1,-0.28781812275780067,,-0.28781812275780067,-0.28781812275780067,0.0
CF-6-16,1,1,3.970368518165072,,3.970368518165072,3.970368518165072,0.0
CF-2-23,1,1,,,,,
UNC-AH-03-059B,1,1,3.432347413144188,,3.432347413144188,3.432347413144188,0.0
CF-6-126,1,1,4.2916376967923,,4.2916376967923,4.2916376967923,0.0
CF-5-213,1,1,3.20090882786235,,3.20090882786235,3.20090882786235,0.0
CF-2-234,1,1,4.346718479335296,,4.346718479335296,4.346718479335296,0.0
CF-3-03,1,1,,,,,
CSC138476304,1,1,3.414377301984386,,3.414377301984386,3.414377301984386,0.0
CF-9-45,1,1,3.407446467884977,,3.407446467884977,3.407446467884977,0.0
CF-2-97,1,1,3.196002718530171,,3.196002718530171,3.196002718530171,0.0
CF-6-129,1,1,2.648358859325894,,2.648358859325894,2.648358859325894,0.0
UNC-AH-02-077B,1,1,2.8843513983289486,,2.8843513983289486,2.8843513983289486,0.0
CSC027661133,1,1,4.061390025692175,,4.061390025692175,4.061390025692175,0.0
UNC-AH-03-066A,1,1,3.965682612548789,,3.965682612548789,3.965682612548789,0.0
Z1736531327,1,1,3.7892098268695764,,3.7892098268695764,3.7892098268695764,0.0
CF-3-170,1,1,3.438305788579385,,3.438305788579385,3.438305788579385,0.0
CF-8-60,1,1,0.22757084226328583,,0.22757084226328583,0.22757084226328583,0.0
CF-6-77,1,1,3.058801386647703,,3.058801386647703,3.058801386647703,0.0
CF-2-18,1,1,3.078280690579329,,3.078280690579329,3.078280690579329,0.0
MCULE-2751847503,1,1,,,,,
CF-5-69,1,1,3.3546798090587298,,3.3546798090587298,3.3546798090587298,0.0
UNC-ZDG-81-4,1,1,3.8506219923231866,,3.8506219923231866,3.8506219923231866,0.0
data summary for repeat compounds,1,1,,,,,
CF-3-204,1,1,2.468836243224043,,2.468836243224043,2.468836243224043,0.0
CF-3-104,1,1,,,,,
UNC-AH-03-036A1,1,1,3.8459175759453155,,3.8459175759453155,3.8459175759453155,0.0
CF-5-236,1,1,0.17166919358151103,,0.17166919358151103,0.17166919358151103,0.0
CF-10-029,1,1,4.249186907434046,,4.249186907434046,4.249186907434046,0.0
CSC090602280,1,1,2.601205120252943,,2.601205120252943,2.601205120252943,0.0
CF-5-303,1,1,-0.5708478144880517,,-0.5708478144880517,-0.5708478144880517,0.0
UNC-ZDG-293-2,1,1,6.529314330820379,,6.529314330820379,6.529314330820379,0.0
CF-3-193,1,1,0.1356369107675473,,0.1356369107675473,0.1356369107675473,0.0
CF-5-78,1,1,2.7631317444538808,,2.7631317444538808,2.7631317444538808,0.0
CF-3-63,1,1,3.2075406458811986,,3.2075406458811986,3.2075406458811986,0.0
MCULE-2772400610,1,1,3.0095079139513636,,3.0095079139513636,3.0095079139513636,0.0
CF-7-27,1,1,2.7588796016615635,,2.7588796016615635,2.7588796016615635,0.0
CF-9-06,1,1,2.233220832415585,,2.233220832415585,2.233220832415585,0.0
CF-2-79,1,1,2.8842992509601997,,2.8842992509601997,2.8842992509601997,0.0
D203-0061,1,1,4.435588109568444,,4.435588109568444,4.435588109568444,0.0
CF-2-195,1,1,-0.8665098892560215,,-0.8665098892560215,-0.8665098892560215,0.0
CSC026537033,1,1,,,,,
CF-4-162,1,1,3.3896024279570494,,3.3896024279570494,3.3896024279570494,0.0
CF-3-67,1,1,3.1557819104521996,,3.1557819104521996,3.1557819104521996,0.0
CF-2-229,1,1,0.23481189755376256,,0.23481189755376256,0.23481189755376256,0.0
1181032117,1,1,2.365909297963787,,2.365909297963787,2.365909297963787,0.0
CF-4-62,1,1,,,,,
CF-5-14,1,1,2.612346968994667,,2.612346968994667,2.612346968994667,0.0
CF-4-173,1,1,3.632097103136643,,3.632097103136643,3.632097103136643,0.0
CF-4-71,1,1,2.5559279179873045,,2.5559279179873045,2.5559279179873045,0.0
CSC081490344,1,1,2.778822486056589,,2.778822486056589,2.778822486056589,0.0
UNC-AH-3-075D,1,1,5.448051451662182,,5.448051451662182,5.448051451662182,0.0
CF-2-171,1,1,3.2267166577674296,,3.2267166577674296,3.2267166577674296,0.0
CF-5-110,1,1,3.380553215185636,,3.380553215185636,3.380553215185636,0.0
CF-8-50,1,1,3.8217576004023495,,3.8217576004023495,3.8217576004023495,0.0
CF-4-128,1,1,-0.34540161961033755,,-0.34540161961033755,-0.34540161961033755,0.0
CF-3-134,1,1,,,,,
CF-2-233,1,1,4.048162431816761,,4.048162431816761,4.048162431816761,0.0
CF-6-110,1,1,7.098209089995969,,7.098209089995969,7.098209089995969,0.0
CF-9-33,1,1,4.752385618368174,,4.752385618368174,4.752385618368174,0.0
CF-6-14,1,1,3.440664945211697,,3.440664945211697,3.440664945211697,0.0
CSC027722718,1,1,3.311984233786796,,3.311984233786796,3.311984233786796,0.0
CF-5-288,1,1,-0.14052390565130057,,-0.14052390565130057,-0.14052390565130057,0.0
CF-3-120,1,1,,,,,
CSC063581584,1,1,3.0036990719646868,,3.0036990719646868,3.0036990719646868,0.0
CF-5-173,1,1,6.973375946463146,,6.973375946463146,6.973375946463146,0.0
Z1890247361,1,1,3.206122764503745,,3.206122764503745,3.206122764503745,0.0
CF-4-144,1,1,4.597830065038935,,4.597830065038935,4.597830065038935,0.0
CF-2-163,1,1,2.5418534528173042,,2.5418534528173042,2.5418534528173042,0.0
UNC-ZDG-200-2,1,1,0.09242126349460195,,0.09242126349460195,0.09242126349460195,0.0
CF-5-64,1,1,,,,,
CSC083355282,1,1,3.71690708916151,,3.71690708916151,3.71690708916151,0.0
UNC-AH-11-3C,1,1,4.410245203451003,,4.410245203451003,4.410245203451003,0.0
CF-5-289,1,1,2.6616286968716816,,2.6616286968716816,2.6616286968716816,0.0
CF-3-146,1,1,-1.0083334766002159,,-1.0083334766002159,-1.0083334766002159,0.0
CF-5-324,1,1,3.198377087799857,,3.198377087799857,3.198377087799857,0.0
1000065718,1,1,2.5403721597408295,,2.5403721597408295,2.5403721597408295,0.0
CF-3-124,1,1,-0.027839650996182224,,-0.027839650996182224,-0.027839650996182224,0.0
CSC107224217,1,1,,,,,
C529-0673,1,1,4.210493106256102,,4.210493106256102,4.210493106256102,0.0
CF-6-21,1,1,2.9897140268683993,,2.9897140268683993,2.9897140268683993,0.0
CF-5-48,1,1,3.368430300682472,,3.368430300682472,3.368430300682472,0.0
MCULE-2730092772,1,1,3.8256977449088145,,3.8256977449088145,3.8256977449088145,0.0
CF-10-071,1,1,0.3479859922314758,,0.3479859922314758,0.3479859922314758,0.0
UNC-AH-03-058B,1,1,3.449860009826021,,3.449860009826021,3.449860009826021,0.0
MCULE-4990117039,1,1,9.39251548201801,,9.39251548201801,9.39251548201801,0.0
CF-2-108,1,1,-0.4429961720795169,,-0.4429961720795169,-0.4429961720795169,0.0
CF-5-132(20210423),1,1,-1.9532822837097998,,-1.9532822837097998,-1.9532822837097998,0.0
UNC-ZDG-190,1,1,2.0333395763765902,,2.0333395763765902,2.0333395763765902,0.0
CF-3-61,1,1,3.030045814935038,,3.030045814935038,3.030045814935038,0.0
CF-2-167,1,1,2.857659851817425,,2.857659851817425,2.857659851817425,0.0
CSSS00105965790,1,1,3.1083891280043043,,3.1083891280043043,3.1083891280043043,0.0
CSC087274612,1,1,3.8410554029052166,,3.8410554029052166,3.8410554029052166,0.0
CF-3-135,1,1,3.554891251572603,,3.554891251572603,3.554891251572603,0.0
CF-5-97,1,1,3.3784278367209035,,3.3784278367209035,3.3784278367209035,0.0
CF-9-39,1,1,4.293740980958187,,4.293740980958187,4.293740980958187,0.0
UNC-AH-02-071C7,1,1,,,,,
CF-3-31,1,1,,,,,
UNC-AH-01-001,1,1,,,,,
MCULE-2791977782,1,1,3.0499530014370007,,3.0499530014370007,3.0499530014370007,0.0
CF-2-124,1,1,3.475137755198051,,3.475137755198051,3.475137755198051,0.0
CF-5-152,1,1,4.8660256939356925,,4.8660256939356925,4.8660256939356925,0.0
CF-3-80,1,1,3.4083834184825292,,3.4083834184825292,3.4083834184825292,0.0
UNC-ZDG-86-5,1,1,3.3839318930803115,,3.3839318930803115,3.3839318930803115,0.0
CF-2-118,1,1,2.9142259004652944,,2.9142259004652944,2.9142259004652944,0.0
UNC-AH-01-010,1,1,,,,,
CF-5-53,1,1,4.101176443263485,,4.101176443263485,4.101176443263485,0.0
UNC-ZDG-148-2,1,1,2.018685183058537,,2.018685183058537,2.018685183058537,0.0
CF-2-239,1,1,2.2857534577302956,,2.2857534577302956,2.2857534577302956,0.0
CF-3-123,1,1,-0.06907327055358141,,-0.06907327055358141,-0.06907327055358141,0.0
CF-10-064,1,1,4.923578484780906,,4.923578484780906,4.923578484780906,0.0
UNC-ZDG-150-6,1,1,2.810613251787662,,2.810613251787662,2.810613251787662,0.0
UNC-ZDG-167-2,1,1,3.55042489112267,,3.55042489112267,3.55042489112267,0.0
CF-7-28,1,1,2.191999594522985,,2.191999594522985,2.191999594522985,0.0
UNC-ZDG-438-A,1,1,-0.9409645473190792,,-0.9409645473190792,-0.9409645473190792,0.0
CF-3-164,1,1,-0.6403734745279974,,-0.6403734745279974,-0.6403734745279974,0.0
UNC-AH-03-054A,1,1,3.610426873495063,,3.610426873495063,3.610426873495063,0.0
Z33046454,1,1,7.011139134676802,,7.011139134676802,7.011139134676802,0.0
CF-8-27,1,1,3.6255408083333576,,3.6255408083333576,3.6255408083333576,0.0
CSC102892928,1,1,2.540184531647001,,2.540184531647001,2.540184531647001,0.0
CSC093515706,1,1,3.408337794745612,,3.408337794745612,3.408337794745612,0.0
268757722,1,1,2.8682547832756664,,2.8682547832756664,2.8682547832756664,0.0
CSSS00026819958,1,1,4.410004224169941,,4.410004224169941,4.410004224169941,0.0
UNC-AH-02-020,1,1,2.784822315464203,,2.784822315464203,2.784822315464203,0.0
CF-4-130,1,1,3.232911511746432,,3.232911511746432,3.232911511746432,0.0
CF-6-49,1,1,2.8497092244202147,,2.8497092244202147,2.8497092244202147,0.0
CSC026617065,1,1,,,,,
CF-2-100,1,1,,,,,
Z1711992926,1,1,5.0078363833429185,,5.0078363833429185,5.0078363833429185,0.0
CF-2-84,1,1,2.911108513915525,,2.911108513915525,2.911108513915525,0.0
CF-3-220,1,1,4.491601724628986,,4.491601724628986,4.491601724628986,0.0
CF-2-22,1,1,3.0753982711577805,,3.0753982711577805,3.0753982711577805,0.0
CF-2-149,1,1,3.9954020103123025,,3.9954020103123025,3.9954020103123025,0.0
UNC-AH-03-022-A,1,1,4.793091409883068,,4.793091409883068,4.793091409883068,0.0
CSC027088773,1,1,3.4555483200068653,,3.4555483200068653,3.4555483200068653,0.0
CSC105483761,1,1,3.264645985933897,,3.264645985933897,3.264645985933897,0.0
CSC026807203,1,1,2.9709103825967698,,2.9709103825967698,2.9709103825967698,0.0
CF-5-11,1,1,2.433670315055694,,2.433670315055694,2.433670315055694,0.0
UNC-ZDG-81-10,1,1,2.8437467189078833,,2.8437467189078833,2.8437467189078833,0.0
CF-5-237,1,1,0.7716725386747714,,0.7716725386747714,0.7716725386747714,0.0
CF-5-103,1,1,3.501865156400679,,3.501865156400679,3.501865156400679,0.0
CF-6-64,1,1,2.682388563623317,,2.682388563623317,2.682388563623317,0.0
UNC-AH-01-011,1,1,4.069576889461576,,4.069576889461576,4.069576889461576,0.0
MCULE-3427508620,1,1,4.234079184425181,,4.234079184425181,4.234079184425181,0.0
CF-3-160,1,1,3.331076253911071,,3.331076253911071,3.331076253911071,0.0
Z98335813,1,1,3.698853728161587,,3.698853728161587,3.698853728161587,0.0
CF-5-21,1,1,3.351071437651762,,3.351071437651762,3.351071437651762,0.0
UNC-AH-03-058C,1,1,3.3003171277881185,,3.3003171277881185,3.3003171277881185,0.0
CF-5-37,1,1,3.594621458947117,,3.594621458947117,3.594621458947117,0.0
UNC-ZDG-83-3,1,1,3.0805839853400645,,3.0805839853400645,3.0805839853400645,0.0
CF-2-243,1,1,-0.4605474119508196,,-0.4605474119508196,-0.4605474119508196,0.0
UNC-ZDG-93-1,1,1,2.921141833826832,,2.921141833826832,2.921141833826832,0.0
CSC026430586,1,1,,,,,
UNC-ZDG-150-7,1,1,3.1716474057450426,,3.1716474057450426,3.1716474057450426,0.0
CF-3-213,1,1,7.162516786842849,,7.162516786842849,7.162516786842849,0.0
CF-2-207,1,1,-0.35560666616068043,,-0.35560666616068043,-0.35560666616068043,0.0
UNC-ZDG-167-5,1,1,3.25076748327325,,3.25076748327325,3.25076748327325,0.0
UNC-ZDG-189-1,1,1,3.3242218859684103,,3.3242218859684103,3.3242218859684103,0.0
MCULE-1021750625,1,1,,,,,
CF-8-164,1,1,2.16621742756749,,2.16621742756749,2.16621742756749,0.0
D481-0307,1,1,4.1271001624267285,,4.1271001624267285,4.1271001624267285,0.0
CSC026662386,1,1,-0.6826414960875136,,-0.6826414960875136,-0.6826414960875136,0.0
CF-4-19,1,1,,,,,
CF-3-184,1,1,3.213765094405904,,3.213765094405904,3.213765094405904,0.0
CSC025943724,1,1,3.004503004543792,,3.004503004543792,3.004503004543792,0.0
CF-5-71,1,1,4.280617461132816,,4.280617461132816,4.280617461132816,0.0
CF-5-08,1,1,3.1495737194687643,,3.1495737194687643,3.1495737194687643,0.0
CF-6-85,1,1,3.1761732147579904,,3.1761732147579904,3.1761732147579904,0.0
CF-2-143,1,1,-0.6125481700100146,,-0.6125481700100146,-0.6125481700100146,0.0
UNC-ZDG-93-3,1,1,2.546588900861422,,2.546588900861422,2.546588900861422,0.0
CF-5-07,1,1,3.6238627054814985,,3.6238627054814985,3.6238627054814985,0.0
CSC133150101,1,1,2.821952697238313,,2.821952697238313,2.821952697238313,0.0
CF-2-16,1,1,3.528647875141287,,3.528647875141287,3.528647875141287,0.0
CF-2-255,1,1,0.22274923215878079,,0.22274923215878079,0.22274923215878079,0.0
CF-3-46,1,1,,,,,
CF-5-106,1,1,3.76317224533448,,3.76317224533448,3.76317224533448,0.0
CF-2-99,1,1,3.3179605534260666,,3.3179605534260666,3.3179605534260666,0.0
CF-5-205,1,1,2.8332474390793023,,2.8332474390793023,2.8332474390793023,0.0
CF-5-93,1,1,3.2401098030922597,,3.2401098030922597,3.2401098030922597,0.0
CF-6-25,1,1,3.417922829498586,,3.417922829498586,3.417922829498586,0.0
UNC-AH-02-019,1,1,3.7012503475624774,,3.7012503475624774,3.7012503475624774,0.0
CSC027341828,1,1,0.26960309406137617,,0.26960309406137617,0.26960309406137617,0.0
CSC025840590,1,1,3.6898006084231825,,3.6898006084231825,3.6898006084231825,0.0
CF-5-315,1,1,4.606776816755088,,4.606776816755088,4.606776816755088,0.0
S029-0859,1,1,4.907142954820746,,4.907142954820746,4.907142954820746,0.0
CF-2-212,1,1,2.720692692548038,,2.720692692548038,2.720692692548038,0.0
CSC027458366(20210617),1,1,-1.7852357777421406,,-1.7852357777421406,-1.7852357777421406,0.0
CF-3-26,1,1,3.436440632498542,,3.436440632498542,3.436440632498542,0.0
CSC027186143,1,1,3.5644260965714762,,3.5644260965714762,3.5644260965714762,0.0
CF-3-47,1,1,4.096347209094916,,4.096347209094916,4.096347209094916,0.0
CF-3-60,1,1,,,,,
Z1024047020,1,1,3.859960412928099,,3.859960412928099,3.859960412928099,0.0
CF-5-260,1,1,1.3390847079104184,,1.3390847079104184,1.3390847079104184,0.0
CF-3-112,1,1,5.104329694137918,,5.104329694137918,5.104329694137918,0.0
CSC027190844,1,1,2.3479206643474115,,2.3479206643474115,2.3479206643474115,0.0
CF-2-57,1,1,2.7397745364835795,,2.7397745364835795,2.7397745364835795,0.0
CF-2-172,1,1,3.788143807733341,,3.788143807733341,3.788143807733341,0.0
CF-5-65,1,1,2.9697354922670387,,2.9697354922670387,2.9697354922670387,0.0
UNC-AH-02-081,1,1,2.783282379916691,,2.783282379916691,2.783282379916691,0.0
CF-5-209,1,1,3.3372357527625898,,3.3372357527625898,3.3372357527625898,0.0
757520528,1,1,2.6345324932329364,,2.6345324932329364,2.6345324932329364,0.0
CF-3-142,1,1,4.07462949580016,,4.07462949580016,4.07462949580016,0.0
CF-6-101,1,1,3.201759353144758,,3.201759353144758,3.201759353144758,0.0
CF-4-195,1,1,3.270440920757356,,3.270440920757356,3.270440920757356,0.0
CF-5-299,1,1,3.0876761327390634,,3.0876761327390634,3.0876761327390634,0.0
UNC-AH-03-021H,1,1,4.3102566307896595,,4.3102566307896595,4.3102566307896595,0.0
CF-2-173,1,1,4.617027499374681,,4.617027499374681,4.617027499374681,0.0
CF-3-21,1,1,,,,,
MCULE-5562078067,1,1,,,,,
CF-5-118,1,1,4.119073422708097,,4.119073422708097,4.119073422708097,0.0
CF-5-197,1,1,3.646459243328592,,3.646459243328592,3.646459243328592,0.0
CF-5-268,1,1,3.056977475490345,,3.056977475490345,3.056977475490345,0.0
CF-9-09,1,1,9.43923501407188,,9.43923501407188,9.43923501407188,0.0
MCULE-4492925886,1,1,,,,,
CF-5-116,1,1,,,,,
CSC027587300,1,1,3.18615988803098,,3.18615988803098,3.18615988803098,0.0
CF-4-54,1,1,2.809477386268815,,2.809477386268815,2.809477386268815,0.0
CF-9-42,1,1,4.144686943089837,,4.144686943089837,4.144686943089837,0.0
CF-6-23,1,1,3.215357944068164,,3.215357944068164,3.215357944068164,0.0
CF-2-110,1,1,,,,,
CF-4-180,1,1,,,,,
CF-2-177,1,1,3.325942113748887,,3.325942113748887,3.325942113748887,0.0
CF-2-66,1,1,,,,,
CF-2-222,1,1,3.5405504093081723,,3.5405504093081723,3.5405504093081723,0.0
CF-7-16,1,1,3.3678258233611253,,3.3678258233611253,3.3678258233611253,0.0
CF-5-222,1,1,1.8330024841431718,,1.8330024841431718,1.8330024841431718,0.0
CF-8-06,1,1,-0.5341875949945004,,-0.5341875949945004,-0.5341875949945004,0.0
CF-4-93,1,1,2.828099466124183,,2.828099466124183,2.828099466124183,0.0
CF-6-83,1,1,2.92420208753801,,2.92420208753801,2.92420208753801,0.0
786232788,1,1,2.8786752861995355,,2.8786752861995355,2.8786752861995355,0.0
CF-6-86,1,1,2.787769336198242,,2.787769336198242,2.787769336198242,0.0
UNC-ZDG-81-6,1,1,2.6561268267080727,,2.6561268267080727,2.6561268267080727,0.0
CF-2-218,1,1,7.538177818464019,,7.538177818464019,7.538177818464019,0.0
MCULE-6306622420,1,1,-0.5629834169880126,,-0.5629834169880126,-0.5629834169880126,0.0
CSC097045727,1,1,2.789870084182605,,2.789870084182605,2.789870084182605,0.0
CF-5-298,1,1,3.57291869748901,,3.57291869748901,3.57291869748901,0.0
CF-3-132,1,1,2.9511098512766383,,2.9511098512766383,2.9511098512766383,0.0
CF-5-05,1,1,2.5371694410062173,,2.5371694410062173,2.5371694410062173,0.0
441728059,1,1,3.7506804389574193,,3.7506804389574193,3.7506804389574193,0.0
CSC074832395,1,1,2.9531207421770804,,2.9531207421770804,2.9531207421770804,0.0
CF-3-01,1,1,,,,,
CSSS00160446616,1,1,-1.0888394829292474,,-1.0888394829292474,-1.0888394829292474,0.0
CF-2-217,1,1,3.22036006083149,,3.22036006083149,3.22036006083149,0.0
CF-2-75,1,1,2.9478516774507333,,2.9478516774507333,2.9478516774507333,0.0
CSC026321400,1,1,2.9911379892357552,,2.9911379892357552,2.9911379892357552,0.0
CF-2-06,1,1,,,,,
MCULE-7076335344,1,1,,,,,
CF-4-05,1,1,,,,,
CSC105096992,1,1,3.5243321696352385,,3.5243321696352385,3.5243321696352385,0.0
