smiles,identifier,price,supplier_risk,chemistry_risk,mw,logp,hbd,hba,heavy_atoms,num_rings,num_aromatic_rings,num_fused_rings,tpsa,rotatable_bonds,frag_5QRF_F9000532,frag_5QRG_XS115742,frag_5QRH_FM001763,frag_5QRI_F9000380,frag_5QRJ_F9000536,frag_5QRK_FM010104,frag_5QRL_F9000949,frag_5QRN_F9000950,frag_5QRO_F9000403,frag_5QRP_F9000414,frag_5QRQ_FM002138,frag_5QRS_F9000441,frag_5QRT_FM010020,frag_5QRV_FM002272,frag_5QRX_F9000951,frag_5QRY_FM010072,frag_5QRZ_F9000591,frag_5QS2_FM001886,frag_5QS3_FM002333,frag_5QS4_UB000200,frag_5QS5_FM002032,frag_5QS9_FM002076,frag_5QSD_FM002038,frag_5QS0_FM010026,frag_5QSA_FM001580,frag_5QSI_FM001452,frag_5QSK_FM002150,frag_5QS6_FM010013,frag_5QS8_F9000511,frag_5QSB_XS022802,frag_5QSE_F9000674,frag_5QSF_DA000167,frag_5QSG_F9000710,frag_5QT0_XS092188,frag_5QSH_F9000416,frag_5QSJ_FM002214,frag_5QSC_F9000560,matched_sites,n_fragment_hits,frag_5QRF_NUA,frag_5QRG_JHP,frag_5QRH_JMM,frag_5QRI_NUY,frag_5QRJ_NWP,frag_5QRK_NWV,frag_5QRL_NWY,frag_5QRN_NX7,frag_5QRO_NXJ,frag_5QRP_NXM,frag_5QRQ_NXS,frag_5QRR_NY1,frag_5QRS_NY4,frag_5QRT_GWA,frag_5QRU_NY7,frag_5QRV_K2M,frag_5QRW_NYV,frag_5QRX_NZG,frag_5QRY_NZD,frag_5QRZ_NZ7,frag_5QS0_NZ4,frag_5QS1_NZ1,frag_5QS2_LV4,frag_5QS3_LJA,frag_5QS4_JFP,frag_5QS5_NZJ,frag_5QS6_K0G,frag_5QS8_O0G,frag_5QS9_O0J,frag_5QSA_K2P,frag_5QSB_O0M,frag_5QSC_O0P,frag_5QSD_O0S,frag_5QSE_O0V,frag_5QSF_O0Y,frag_5QSG_O1A,frag_5QSH_NVY,frag_5QSI_O1D,frag_5QSJ_O1M,frag_5QSK_O1J,frag_5QSL_O2A,frag_5QT0_JHJ,frag_7ZK2_IU4,frag_8A7N_L9E
Fc1ccc(OCc2ccccc2)c(F)c1N(Cc1ccccc1)C1COC1,ACUNEJMKGCPZAD-UHFFFAOYSA-N,1620,1,high,381.42200000000014,4.949200000000005,0,3,28,4,3,1,21.700000000000003,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(Cc2cc(F)ccc2F)CC(C)(C)O)c1,ACUZPHPKIHMQFN-UHFFFAOYSA-N,3000,2,high,411.49200000000013,5.629720000000006,1,3,30,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCSc1ccccc1)N1CCc2c(OCc3ccccc3)cccc21,ACVXJVZVAHRPGR-UHFFFAOYSA-N,590,1,medium,389.5200000000001,5.337100000000005,0,3,28,4,3,2,29.540000000000003,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(F)c(N(CCO)Cc2cccnc2)cc1OCc1ccccc1,ACWAPSUTMXTLLI-UHFFFAOYSA-N,2000,2,medium,396.4180000000001,3.496800000000003,2,5,29,3,3,1,82.89,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(N(CCCCl)C(C)(C)C)cc1OCc1ccccc1,ACWXVXLJXFTVKC-UHFFFAOYSA-N,1080,1,medium,373.9240000000001,5.702000000000005,0,3,26,2,2,1,29.540000000000003,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(CC#Cc1ccccc1)c1cc(O)cc(OCc2ccccc2)c1,ACXUMDQWGZQHNZ-UHFFFAOYSA-N,885,2,high,387.47900000000016,4.475700000000004,1,4,29,3,3,1,41.93000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(Cc2nccn2C)C2CC2)c1,ADFZSZCGZNRZSS-UHFFFAOYSA-N,590,2,medium,347.4620000000001,4.476520000000003,0,3,26,4,3,1,30.29,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CC(C)N(Cc1ccccc1)c1cc(F)cc(OCc2ccccc2)c1,ADGGXFLQDJDBBZ-UHFFFAOYSA-N,250,0,medium,407.4850000000002,5.362900000000005,0,4,30,3,3,1,38.769999999999996,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC#CCN(Cc1ccccc1)c1cccc(OCc2cccc(C(=O)OC)c2)c1,ADHZQJBJDXNUKP-UHFFFAOYSA-N,540,0,low,399.4900000000001,5.082100000000004,0,4,30,3,3,1,38.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1F)N1CCc2c(OCc3ccccc3)cccc21,ADJOVHKDPHTBAJ-UHFFFAOYSA-N,885,1,high,361.41599999999994,4.536500000000004,0,2,27,4,3,2,29.540000000000003,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCCN(Cc1ccccc1)c1cc(C)cc(OCc2ccc(C)cc2)c1,ADKMEXCGFIJIPW-UHFFFAOYSA-N,295,1,low,389.53900000000016,5.925540000000006,0,3,29,3,3,1,21.700000000000003,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(Cc2ccccc2)C(C)C(C)O)c(C)c1OCc1ccccc1,ADNGCZRIZQRZLX-UHFFFAOYSA-N,885,0,high,389.5390000000002,5.658340000000006,1,3,29,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C([C@H]1OCC[C@H]1c1ccccc1)N1CCc2c(OCc3ccccc3)cccc21,ADNMHGHIMQICER-OFVILXPXSA-N,3000,1,high,399.4900000000001,4.727400000000005,0,3,30,5,3,2,38.769999999999996,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C([C@@H]1OCC[C@@H]1c1ccccc1)N1CCc2c(OCc3ccccc3)cccc21,ADNMHGHIMQICER-PXDATVDWSA-N,3000,1,high,399.4900000000001,4.727400000000005,0,3,30,5,3,2,38.769999999999996,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1C#CC1CC1)N1CCc2c(OCc3ccccc3)cccc21,ADNYZZRTFAAUAU-UHFFFAOYSA-N,885,1,high,393.48600000000005,5.230000000000005,0,2,30,5,3,2,29.540000000000003,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(Cc1ccccc1C)c1cccc(OCc2ccc(F)cc2)c1,ADQFOGOEFIOUPX-UHFFFAOYSA-N,295,1,low,379.47500000000014,5.366120000000006,0,3,28,3,3,1,21.700000000000003,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](O)CN(Cc1ccccc1)c1cccc(OCc2cccc(F)c2)c1,ADTUAQQDDUBJAR-GOSISDBHSA-N,375,0,high,365.4480000000001,4.792100000000005,1,3,27,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](O)CN(Cc1ccccc1)c1cccc(OCc2cccc(F)c2)c1,ADTUAQQDDUBJAR-SFHVURJKSA-N,885,0,high,365.4480000000001,4.792100000000005,1,3,27,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)CN(Cc1ccccc1)c1cccc(OCc2cccc(F)c2)c1,ADTUAQQDDUBJAR-UHFFFAOYSA-N,375,0,high,365.4480000000001,4.792100000000005,1,3,27,3,3,1,32.7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)N(CC#Cc1ccccc1)c1cccc(OCc2ccccc2)c1,ADVOSPHDNLXUPQ-UHFFFAOYSA-N,125,1,low,369.50800000000015,5.9222000000000055,0,2,28,3,3,1,12.47,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(CCN(C)C)CCN(C)C)c(C)c1OCc1ccccc1,ADWYZPYEMZRKGK-UHFFFAOYSA-N,885,1,high,369.5530000000001,3.812040000000003,0,4,27,2,2,1,18.950000000000003,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccncc1)N1CCc2c(OCc3ccccc3)cccc21,ADZQZUIFTYFPJB-UHFFFAOYSA-N,885,1,high,330.387,3.863500000000003,0,3,25,4,3,2,42.43000000000001,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(Cc1ccncc1)c1cc(C#N)cc(OCc2ccc(OC)cc2)c1,ADZXCNQAAQZRFW-UHFFFAOYSA-N,885,2,high,403.48200000000014,4.193880000000004,0,6,30,3,3,1,67.61,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN(Cc1ccccc1OC)c1ccc(C(=O)O)c(OC(F)(F)F)c1,AEBBRMVILMLBMR-UHFFFAOYSA-N,375,1,high,397.39300000000003,5.098700000000004,1,4,28,2,2,1,59.0,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cc(I)ccc1COc1ccc2c(c1)N(Cc1ccccc1)CCC2,AEDGMISHHRLIEK-UHFFFAOYSA-N,590,1,medium,473.3290000000003,5.962100000000006,0,2,27,4,3,2,12.47,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCN(Cc1ccncc1)c1cc(OC)cc(OCc2ccccc2)c1,AEDVZOWBXHTUEY-UHFFFAOYSA-N,250,1,medium,376.5000000000001,5.4759000000000055,0,4,28,3,3,1,34.59,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(Cc1ccccc1)c1cc(C)cc(OCc2ccccc2)c1F,AEFCMZCZPTUUBC-UHFFFAOYSA-N,250,0,medium,361.46000000000004,5.905720000000005,0,2,27,3,3,1,12.47,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(c1ccccc1)N(CCCO)c1ccc(F)c(OCc2ccccc2)c1,AEHAIOTXHMIOGU-UHFFFAOYSA-N,590,1,medium,379.4750000000001,5.354700000000006,1,3,28,3,3,1,32.7,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CN(c1cc(OCc2ccccc2)ccc1OC)[C@@H](C)c1ccccc1,AEHVHFHQBBTLQH-IBGZPJMESA-N,885,1,high,405.49400000000014,5.014800000000005,0,5,30,3,3,1,48.0,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(CCC(=O)O)C2CC2)c(C)c1OCc1ccccc1,AEILQKDVMNIKTI-UHFFFAOYSA-N,590,0,medium,339.43500000000006,4.325940000000004,1,3,25,3,2,1,49.77000000000001,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C/C=C/c1ccccc1)c1cccc(OCc2cccc(C(=O)O)c2)c1,AEIYRCBBKISTMY-XYOKQWHBSA-N,295,1,low,399.4900000000002,5.669600000000005,1,3,30,3,3,1,49.769999999999996,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(F)c(OCc2ccccc2)cc1N(CCO)CCc1ccncc1,AEKSLLPROHSAHP-UHFFFAOYSA-N,1080,1,medium,410.4450000000002,3.5393000000000026,2,5,30,3,3,1,82.89,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1cccc(N(Cc2ccccc2)[C@@H]2CCC[C@H]2O)c1,AELZXUIPSOZQRP-CLJLJLNGSA-N,590,1,medium,387.52300000000014,5.494020000000006,1,3,29,4,3,1,32.7,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(N(CCOc2ccccc2)C(C)C)cc1OCc1ccccc1,AEMZWKNCGWSDRM-UHFFFAOYSA-N,250,1,medium,403.52200000000016,5.762000000000006,0,4,30,3,3,1,38.77,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C(#Cc1ccccc1)CN1CCN(c2cccc(OCc3ccccc3)c2)CC1,AENJMDDRAVAOBB-UHFFFAOYSA-N,3000,1,high,382.5070000000001,4.439300000000004,0,3,29,4,3,1,15.71,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OCc2ccccc2)cc1N(CCC(N)=O)CCc1ccccc1,AEOOSOSYQWGDHP-UHFFFAOYSA-N,375,1,high,404.5100000000002,4.198700000000003,1,4,30,3,3,1,64.78999999999999,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCCN(Cc1ccncc1)c1ccc(C(=O)O)c(OC(F)(F)F)c1,AEQKCAQRHVPLAZ-UHFFFAOYSA-N,885,1,high,384.3540000000001,3.7215000000000025,1,5,27,2,2,1,71.89,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(OCc2ccccc2)c1)Nc1ccc2ccnn2c1,AESVJCJOHVAUBU-UHFFFAOYSA-N,375,0,high,358.40100000000007,4.557300000000003,2,3,27,4,4,2,67.66,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1c(OCc2ccccc2)cccc1N(C/C=C/c1ccccc1)C1CC1,AESZFGIOBKASCH-MDWZMJQESA-N,125,1,low,400.4780000000002,5.856000000000005,0,4,30,4,3,1,55.61000000000001,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(N(CCCCO)CCCCO)cc1OCc1ccccc1,AETVBSYJUYMPEK-UHFFFAOYSA-N,590,0,medium,389.56100000000004,4.338900000000004,2,5,27,2,2,1,52.93000000000001,13,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccccc1-n1cncn1)c1cccc(OCc2ccccc2)c1,AFCMAWPTPCKSTO-UHFFFAOYSA-N,885,2,high,398.4660000000001,4.5130000000000035,0,4,30,4,4,1,60.25,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N2CCCC2)ccc1Nc1cccc(OCc2ccccc2)c1,AFDXEFMNUHBDGS-UHFFFAOYSA-N,125,0,low,374.48400000000015,5.618000000000005,1,4,28,4,3,1,33.730000000000004,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(OCc2ccccc2)c1)Nc1c(CO)ccnc1Cl,AFEGFPYUCKJKDR-UHFFFAOYSA-N,1620,1,high,383.83500000000015,4.450300000000003,3,4,27,3,3,1,83.48,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,"F, G",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1ccc(OCc2ccccc2)cc1N(CCc1ccccc1)C1CC1,AFESWUMGJWSEKG-UHFFFAOYSA-N,125,1,low,388.4670000000002,5.385300000000004,0,4,29,4,3,1,55.61000000000001,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)N(Cc1ccncc1)c1cc(CO)cc(OCc2ccccc2)c1,AFFIAMPSMONTNV-UHFFFAOYSA-N,590,1,medium,376.5000000000001,4.958000000000005,1,4,28,3,3,1,45.59,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)N(Cc1ccncc1)c1cc(OCc2ccccc2)c(C(=O)O)cc1F,AFFUYBDYNNYIEC-UHFFFAOYSA-N,2000,2,medium,408.47300000000007,5.303000000000005,1,4,30,3,3,1,62.66000000000001,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccccc1COc1cccc(N2CCCCC2)c1,AFHSQEGMQSMDKH-UHFFFAOYSA-N,375,0,high,325.45200000000017,5.043100000000004,0,3,24,3,2,1,21.700000000000003,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N(Cc2ccco2)Cc2nccs2)cc1OCc1ccccc1F,AFJZFNRIMZZWTG-UHFFFAOYSA-N,1080,0,medium,408.49800000000016,5.969420000000005,0,5,29,4,4,1,38.5,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)CCC(=O)Nc1ccncc1)c1cccc(OCc2ccccc2)c1,AFKYAFBKHYPHPG-UHFFFAOYSA-N,2000,2,medium,403.48200000000014,4.432400000000004,1,4,30,3,3,1,71.53,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)[C@@H](O)CCc1ccccc1F)c1cccc(OCc2ccccc2)c1,AFNPVLTUIANKBK-DEOSSOPVSA-N,3000,2,high,407.4850000000001,4.751300000000004,1,3,30,3,3,1,49.77000000000001,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(Cc1ccncc1)c1cccc(OCc2ccc(OC)cc2)c1CO,AFOIGGQARGSYAA-UHFFFAOYSA-N,1620,2,high,408.4980000000002,3.8145000000000038,1,6,30,3,3,1,64.05000000000001,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(N2CCOCC2)cc1OC(C)c1ccccc1Br,AFQRCTMPUPWEIK-UHFFFAOYSA-N,1620,0,high,404.304,4.628300000000005,0,4,25,3,2,1,38.77,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(c1cccc(OCc2cccc(C(=O)OC)c2)c1)C(C)c1ccccc1,AFSSYXYLIOANGE-UHFFFAOYSA-N,540,1,low,389.495,5.639700000000006,0,4,29,3,3,1,38.769999999999996,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCc1ccccc1)c1cccc(OCc2ccccc2)c1C#N,AFUQIFYRBVPMBL-UHFFFAOYSA-N,590,2,medium,370.4960000000001,5.596380000000005,0,3,28,3,3,1,36.26,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,"F, G",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
